PC Adult,section_name,row_name,seat,Last Seat,Timestamp,20-Game Plan,10-Game Plan,Pick Plan,Individual ,tickets_sold,20-Game Plan $,10-Game Plan $,Pick Plan $,Group $,gross_revenue
A,A61,1,1,4,44309,0,0,0,0,0,0,0,0,0,0
A,A61,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A61,1,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A61,1,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A61,1,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A61,2,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,A61,2,5,6,44309,0,0,0,0,0,0,0,0,0,0
A,A61,2,5,7,44309,0,0,0,0,0,0,0,0,0,0
A,A61,2,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,A61,2,6,7,44309,0,0,0,0,0,0,0,0,0,0
A,A61,2,7,7,44309,0,0,0,0,0,0,0,0,0,0
A,A61,3,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A61,3,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A61,3,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A61,3,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A61,3,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A61,3,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A61,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A61,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A61,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A61,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A61,BS,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A62,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A62,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A62,1,1,4,44309,0,0,0,0,0,0,0,0,0,0
A,A62,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A62,1,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A62,1,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A62,1,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,A62,2,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,A62,2,5,6,44309,0,0,0,0,0,0,0,0,0,0
A,A62,2,5,7,44309,0,0,0,0,0,0,0,0,0,0
A,A62,2,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,A62,2,6,7,44309,0,0,0,0,0,0,0,0,0,0
A,A62,2,7,7,44309,0,0,0,0,0,0,0,0,0,0
A,A62,3,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A62,3,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A62,3,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A62,3,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A62,3,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A62,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A62,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A62,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A62,BS,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,A62,BS,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,A63,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A63,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,A63,3,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A63,3,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A63,3,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A63,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A63,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A63,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A63,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A63,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A63,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,A888,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,A888,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,A888,1,1,6,44309,0,0,0,0,0,0,0,0,0,0
A,A888,1,2,6,44309,0,0,0,0,0,0,0,0,0,0
A,A888,1,3,6,44309,0,0,0,0,0,0,0,0,0,0
A,A888,2,6,11,44309,0,0,0,0,0,0,0,0,0,0
A,A888,BS,1,3,44309,0,0,0,0,0,0,0,0,0,0
A,A888,BS,7,9,44309,0,0,0,0,0,0,0,0,0,0
A,A888,SRO,1,6,44309,0,0,0,0,0,0,0,0,0,0
A,B1,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B1,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,B1,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B1,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,B1,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B1,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B2,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B2,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B2,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B2,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B2,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B2,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B2,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B2,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B3,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B3,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B3,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B3,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,B3,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B3,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,B3,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B3,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B3,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B3,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B3,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B3,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B4,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B4,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B4,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B4,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,B4,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B4,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,B4,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B4,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B4,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B4,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B5,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B5,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B5,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B5,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,B5,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B5,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,B5,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B5,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B5,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B5,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B5,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B5,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B6,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B6,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B6,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B6,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,B6,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B6,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,B6,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B6,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B6,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B6,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B6,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B6,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B7,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B7,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B7,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B7,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B7,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B7,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B7,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B7,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B8,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B8,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B8,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B8,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,B8,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B8,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,B8,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B8,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B8,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B8,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B9,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B9,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B9,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B9,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B9,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B9,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B9,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B9,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B9,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B9,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B10,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B10,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B10,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B10,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,B10,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B10,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,B10,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B10,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B10,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B10,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B11,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B11,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B11,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B11,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,B11,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B11,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,B11,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B11,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B11,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B11,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B12,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B12,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B12,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B12,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,B12,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B12,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,B12,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B12,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B12,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B12,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B13,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B13,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B13,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B13,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,B13,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B13,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,B13,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B13,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B13,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B13,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B14,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B14,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B14,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B14,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,B14,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B14,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,B14,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B14,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B14,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B14,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B14,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B14,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B15,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B15,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B15,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B15,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B15,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B15,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B15,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B15,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B16,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B16,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B16,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B16,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,B16,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B16,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,B16,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B16,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B16,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B16,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B17,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B17,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B17,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B17,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B17,BS,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,B17,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B17,BS,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,B17,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B18,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B18,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,B18,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,B18,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,B18,BS,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,B18,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,1,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,1,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,1,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,1,2,3,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,1,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,1,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,1,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,1,5,6,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,1,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,2,3,3,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,2,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,2,4,4,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,2,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,2,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,2,6,7,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,2,7,7,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,2,8,8,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,1,1,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,1,2,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,2,2,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,3,4,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,5,5,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,6,6,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,6,7,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,8,9,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,9,10,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,10,11,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,12,13,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,13,14,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,14,14,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,17,18,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,21,22,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,25,25,44309,0,0,0,0,0,0,0,0,0,0
A,LOUNGE,SRO,26,26,44309,0,0,0,0,0,0,0,0,0,0
B,6,10,6,7,44309,0,2,0,0,2,0,309,0,0,0
B,6,11,1,2,44309,0,0,0,10,10,0,0,0,0,7501
B,6,11,3,3,44309,0,0,0,1,1,0,0,0,0,385
B,8,12,3,4,44309,2,0,0,0,2,145,0,0,0,0
B,8,12,3,5,44309,0,0,0,3,3,0,0,0,0,2100
B,8,12,3,6,44309,64,0,0,0,64,27603,0,0,0,0
B,8,12,5,6,44309,2,0,0,0,2,145,0,0,0,0
B,8,12,15,15,44309,0,4,0,0,4,0,950,0,0,0
B,8,12,15,16,44309,0,10,0,2,12,0,6392,0,0,1190
B,8,12,16,16,44309,0,4,0,0,4,0,950,0,0,0
B,8,14,9,10,44309,36,0,0,0,36,14465,0,0,0,0
B,8,16,3,3,44309,4,0,0,0,4,1065,0,0,0,0
B,8,16,3,4,44309,28,0,0,2,30,9800,0,0,0,840
B,8,16,4,4,44309,4,0,0,0,4,1065,0,0,0,0
B,8,16,13,13,44309,0,0,0,1,1,0,0,0,0,475
B,8,16,13,15,44309,0,0,0,6,6,0,0,0,0,4410
B,8,16,13,16,44309,0,0,0,0,0,0,0,0,0,0
B,8,16,13,17,44309,0,0,0,0,0,0,0,0,0,0
B,8,16,14,15,44309,0,0,0,2,2,0,0,0,0,950
B,8,16,16,16,44309,0,0,0,2,2,0,0,0,0,1250
B,8WC,19W,1,2,44309,2,0,0,0,2,1982,0,0,0,0
B,9,12,3,3,44309,1,0,0,0,1,86,0,0,0,0
B,9,12,3,4,44309,38,0,0,0,38,15831,0,0,0,0
B,9,12,4,4,44309,1,0,0,0,1,86,0,0,0,0
B,9,12,13,14,44309,2,0,0,0,2,518,0,0,0,0
B,9,12,15,16,44309,40,0,0,0,40,16004,0,0,0,0
B,9,14,9,10,44309,40,0,0,0,40,16004,0,0,0,0
B,9,16,3,3,44309,0,0,0,1,1,0,0,0,0,355
B,9,16,3,4,44309,2,0,0,0,2,1318,0,0,0,0
B,9,16,3,6,44309,48,0,0,0,48,17691,0,0,0,0
B,9,16,4,4,44309,0,0,0,1,1,0,0,0,0,355
B,9,16,5,5,44309,0,0,0,1,1,0,0,0,0,355
B,9,16,5,6,44309,2,0,0,0,2,1318,0,0,0,0
B,9,16,6,6,44309,0,0,0,1,1,0,0,0,0,355
B,9,16,15,15,44309,0,0,0,2,2,0,0,0,0,1200
B,9,16,15,16,44309,34,0,0,2,36,13947,0,0,0,1290
B,9,16,16,16,44309,0,0,0,2,2,0,0,0,0,1200
B,10,11,1,1,44309,3,0,0,0,3,2177,0,0,0,0
B,10,11,1,2,44309,14,0,0,4,18,7256,0,0,0,300
B,10,11,2,2,44309,3,0,0,0,3,2177,0,0,0,0
B,10,11,7,8,44309,0,0,0,12,12,0,0,0,0,7030
B,22,11,1,2,44309,0,0,0,0,0,0,0,0,0,0
B,22,11,7,8,44309,0,0,0,4,4,0,0,0,0,1347
B,22,13,3,3,44309,3,0,0,0,3,1805,0,0,0,0
B,22,13,3,4,44309,28,0,0,0,28,10337,0,0,0,0
B,22,13,4,4,44309,3,0,0,0,3,1805,0,0,0,0
B,22,15,7,8,44309,0,0,0,14,14,0,0,0,0,4717
B,22,17,1,1,44309,1,0,0,0,1,86,0,0,0,0
B,22,17,1,2,44309,32,0,0,0,32,13774,0,0,0,0
B,22,17,2,2,44309,1,0,0,0,1,86,0,0,0,0
B,22,18,5,6,44309,0,0,0,2,2,0,0,0,0,590
B,22,20,1,2,44309,0,0,0,2,2,0,0,0,0,743
B,22,20,1,4,44309,0,0,0,12,12,0,0,0,0,2956
B,23,11,9,10,44309,34,0,0,2,36,13947,0,0,0,880
B,23,11,10,10,44309,0,0,0,1,1,0,0,0,0,645
B,23,13,15,16,44309,40,0,0,0,40,16004,0,0,0,0
B,23,17,15,15,44309,2,0,0,0,2,573,0,0,0,0
B,23,17,15,16,44309,30,0,0,2,32,12801,0,0,0,1500
B,23,17,16,16,44309,2,0,0,0,2,573,0,0,0,0
B,23WC,19W,9,10,44309,2,0,0,0,2,2091,0,0,0,0
B,23WC,19W,9,12,44309,0,0,0,4,4,0,0,0,0,1900
B,24,11,9,9,44309,1,0,0,0,1,364,0,0,0,0
B,24,11,9,10,44309,36,0,0,0,36,14758,0,0,0,0
B,24,11,10,10,44309,1,0,0,0,1,364,0,0,0,0
B,24,13,3,4,44309,14,0,0,16,30,5840,0,0,0,14760
B,24,13,15,15,44309,6,0,0,0,6,2456,0,0,0,0
B,24,13,15,16,44309,14,0,0,8,22,6982,0,0,0,4015
B,24,13,16,16,44309,6,0,0,0,6,2456,0,0,0,0
B,24,15,9,9,44309,3,0,0,0,3,1614,0,0,0,0
B,24,15,9,10,44309,34,0,0,0,34,12776,0,0,0,0
B,24,15,10,10,44309,3,0,0,0,3,1614,0,0,0,0
B,24,17,3,4,44309,38,0,0,0,38,15485,0,0,0,0
B,24,17,15,15,44309,0,0,0,1,1,0,0,0,0,700
B,24,17,15,16,44309,34,0,0,0,34,13947,0,0,0,0
B,24,17,16,16,44309,0,0,0,1,1,0,0,0,0,700
B,24,18,9,10,44309,28,0,0,0,28,10337,0,0,0,0
B,24,19,9,10,44309,6,0,0,0,6,3610,0,0,0,0
B,25,11,10,10,44309,2,0,0,0,2,1749,0,0,0,0
B,25,11,10,11,44309,34,0,0,0,34,11986,0,0,0,0
B,25,11,11,11,44309,2,0,0,1,3,1749,0,0,0,645
B,25,13,3,4,44309,18,0,2,10,30,6131,0,2810,0,6444
B,25,17,3,3,44309,0,0,0,0,0,0,0,0,0,0
B,25,17,3,4,44309,34,0,0,0,34,13947,0,0,0,0
B,25,17,4,4,44309,0,0,0,0,0,0,0,0,0,0
B,26,12,1,2,44309,20,0,0,4,24,9700,0,0,0,300
B,26,12,7,8,44309,0,0,0,16,16,0,0,0,0,8497
B,FLR17W,AAW,3,4,44309,2,0,0,0,2,518,0,0,0,0
B,FLR23,AA,7,8,44309,2,0,0,0,2,518,0,0,0,0
C,8,8,1,1,44309,1,0,0,0,1,623,0,0,0,0
C,8,8,1,2,44309,0,0,18,4,22,0,0,11137,0,5681
C,8,8,2,2,44309,1,0,0,0,1,623,0,0,0,0
C,8,8,8,8,44309,1,0,0,0,1,1532,0,0,0,0
C,8,8,8,10,44309,0,0,0,3,3,0,0,0,0,2850
C,8,8,8,11,44309,0,0,12,12,24,0,0,4463,0,15200
C,8,8,9,9,44309,1,0,0,0,1,1532,0,0,0,0
C,8,8,10,10,44309,1,0,0,0,1,1532,0,0,0,0
C,8,8,11,11,44309,1,0,0,0,1,1532,0,0,0,0
C,8,8,17,17,44309,0,0,0,0,0,0,0,0,0,0
C,8,8,17,18,44309,0,0,0,26,26,0,0,0,0,23808
C,8,8,18,18,44309,0,0,0,0,0,0,0,0,0,0
C,VIP24,1,3,3,44309,6,0,0,0,6,7464,0,0,0,0
C,VIP24,1,3,4,44309,8,0,0,0,8,8858,0,0,0,0
C,VIP24,1,3,6,44309,28,0,0,0,28,26890,0,0,0,0
C,VIP24,1,4,4,44309,4,0,0,0,4,6771,0,0,0,0
C,VIP24,1,4,6,44309,6,0,0,0,6,2081,0,0,0,0
C,VIP24,1,5,5,44309,3,0,0,0,3,3107,0,0,0,0
C,VIP24,1,5,6,44309,10,0,0,0,10,16186,0,0,0,0
C,VIP24,1,6,6,44309,3,0,0,0,3,3107,0,0,0,0
C,VIP24,1,15,15,44309,5,0,0,0,5,7715,0,0,0,0
C,VIP24,1,15,16,44309,24,0,0,0,24,21801,0,0,0,0
C,VIP24,1,16,16,44309,5,0,0,0,5,7715,0,0,0,0
C,VIP24,3,9,9,44309,1,0,0,0,1,1054,0,0,0,0
C,VIP24,3,9,10,44309,32,0,0,0,32,19666,0,0,0,0
C,VIP24,3,10,10,44309,1,0,0,0,1,1054,0,0,0,0
D,19,4,7,8,44309,22,0,0,2,24,5467,0,0,0,610
D,19,4,12,12,44309,0,0,0,2,2,0,0,0,0,715
D,19,4,12,13,44309,0,0,0,30,30,0,0,0,0,9450
D,19,4,13,13,44309,0,0,0,2,2,0,0,0,0,715
D,19,6,5,6,44309,0,0,0,34,34,0,0,0,0,11132
D,19,8,12,12,44309,0,0,0,1,1,0,0,0,0,395
D,19,8,13,14,44309,0,0,0,4,4,0,0,0,0,1500
D,19,8,13,16,44309,0,0,0,48,48,0,0,0,0,20176
D,19,8,14,16,44309,0,0,0,3,3,0,0,0,0,1335
D,19,8,15,15,44309,0,0,0,1,1,0,0,0,0,375
D,19,8,15,16,44309,0,0,0,2,2,0,0,0,0,538
D,19,8,16,16,44309,0,0,0,1,1,0,0,0,0,375
D,19,9,7,7,44309,0,0,0,1,1,0,0,0,0,265
