level_0,index,section_name,row_name,seat,center_distance,angle,prediction,normalized,seat_score
5093,2316,206,10,23,182.72,0.7708,80.34560976,-0.396337491,0.155875046
5094,7051,222,9,5,190.07,0.6792,80.34439024,-0.396397833,0.15586679
5095,3826,210,10,4,182.73,0.7708,80.3402439,-0.396602993,0.155838719
5096,4300,210,9,22,190.08,0.6792,80.33926829,-0.396651266,0.155832114
5097,5026,214,12,2,210.78,0.2718,80.33439024,-0.396892632,0.155799088
5098,2422,206,14,25,194.77,0.792,80.33219512,-0.397001246,0.155784227
5099,3921,210,14,2,194.78,0.792,80.33073171,-0.397073656,0.155774319
5101,7033,222,9,12,185.52,0.7122,80.32219512,-0.397496046,0.155716525
5100,4292,210,9,15,185.52,0.7122,80.32219512,-0.397496046,0.155716525
5102,5287,215,4,11,178.09,0.1028,80.32121951,-0.397544319,0.15570992
5103,5507,217,4,16,178.09,0.1028,80.32121951,-0.397544319,0.15570992
5104,3999,210,17,2,204.55,0.7993,80.31560976,-0.397821889,0.155671941
5105,2500,206,17,25,204.55,0.7993,80.31560976,-0.397821889,0.155671941
5106,5947,219,4,6,179.57,0.3112,80.31512195,-0.397846026,0.155668639
5107,5508,217,4,17,178.34,0.1077,80.31292683,-0.39795464,0.155653777
5108,5286,215,4,10,178.34,0.1077,80.31292683,-0.39795464,0.155653777
5109,4912,213,4,15,179.58,0.3112,80.30512195,-0.398340825,0.155600937
5111,5288,215,4,12,177.86,0.0978,80.30195122,-0.398497713,0.15557947
5110,5506,217,4,15,177.86,0.0978,80.30195122,-0.398497713,0.15557947
5112,6364,221,16,20,221.72,0.6244,80.3,-0.398594259,0.15556626
5113,4405,211,14,9,216.96,0.6154,80.2997561,-0.398606327,0.155564609
5114,6310,221,14,16,216.89,0.6154,80.29804878,-0.398690805,0.15555305
5115,3600,209,20,19,210.68,0.8844,80.29756098,-0.398714941,0.155549748
5116,3132,207,20,8,210.68,0.8844,80.29756098,-0.398714941,0.155549748
5117,9411,231,3,1,177.97,0.1534,80.29317073,-0.39893217,0.155520025
5119,5509,217,4,18,178.6,0.1127,80.28682927,-0.399245946,0.155477092
5118,5310,215,4,9,178.6,0.1127,80.28682927,-0.399245946,0.155477092
5121,7209,223,14,7,190.98,0.8701,80.2802439,-0.399571789,0.155432508
5120,1401,202,11,8,209.26,0.2286,80.2802439,-0.399571789,0.155432508
5123,6217,220,7,1,183.11,0.4339,80.27902439,-0.39963213,0.155424252
5122,7680,225,14,20,190.99,0.8701,80.27902439,-0.39963213,0.155424252
5124,7149,223,12,23,181.49,0.9569,80.27853659,-0.399656267,0.155420949
5125,7636,225,12,4,181.49,0.9569,80.27853659,-0.399656267,0.155420949
5126,7019,222,8,23,176.31,0.7648,80.2697561,-0.400090725,0.155361504
5127,4134,210,21,8,220.19,0.7718,80.26560976,-0.400295886,0.155333433
5129,5289,215,4,13,177.64,0.0928,80.26317073,-0.400416568,0.15531692
5128,5505,217,4,14,177.64,0.0928,80.26317073,-0.400416568,0.15531692
5130,5448,217,2,1,169.52,0.0278,80.26243902,-0.400452773,0.155311966
5131,8434,226,8,4,176.32,0.7648,80.25902439,-0.400621729,0.155288848
5132,7050,222,9,4,190.77,0.6746,80.25829268,-0.400657934,0.155283895
5133,1241,201,3,26,177.99,0.1534,80.25634146,-0.40075448,0.155270685
5134,7139,223,12,14,182.67,0.9057,80.25365854,-0.400887231,0.155252521
5135,4301,210,9,23,190.78,0.6746,80.25341463,-0.400899299,0.155250869
5136,7185,223,13,9,187.13,0.8793,80.25317073,-0.400911368,0.155249218
5137,7651,225,13,18,187.13,0.8793,80.25317073,-0.400911368,0.155249218
5138,6900,222,22,6,229.78,0.7224,80.25317073,-0.400911368,0.155249218
5139,5167,214,9,16,199.61,0.1992,80.25,-0.401068255,0.155227752
5140,3951,210,15,23,209.09,0.6962,80.25,-0.401068255,0.155227752
5141,5251,215,2,26,169.54,0.0278,80.2497561,-0.401080323,0.155226101
5142,5694,218,2,10,179.01,0.2234,80.24829268,-0.401152733,0.155216193
5143,6688,222,15,4,209.08,0.6962,80.24731707,-0.401201006,0.155209588
5144,7620,225,12,13,182.68,0.9057,80.24707317,-0.401213074,0.155207937
5145,7728,225,16,17,196.87,0.8892,80.24121951,-0.401502713,0.155168306
5146,7239,223,16,10,196.87,0.8892,80.24121951,-0.401502713,0.155168306
5147,5798,218,9,1,199.59,0.1992,80.23829268,-0.401647532,0.155148491
5149,5309,215,4,8,178.88,0.1176,80.23658537,-0.40173201,0.155136932
5148,5510,217,4,19,178.88,0.1176,80.23658537,-0.40173201,0.155136932
5150,4044,210,19,13,215.96,0.7529,80.2297561,-0.402069922,0.155090697
5151,6777,222,19,14,215.95,0.7529,80.22560976,-0.402275083,0.155062626
5152,6789,222,19,25,211.08,0.804,80.22536585,-0.402287151,0.155060974
5153,5166,214,9,15,200.08,0.2029,80.22512195,-0.402299219,0.155059323
5154,5805,218,9,2,200.07,0.2029,80.2195122,-0.40257679,0.155021344
5155,5701,218,2,6,179.09,0.206,80.21292683,-0.402902633,0.15497676
5156,3084,207,19,15,205.93,0.919,80.20707317,-0.403192272,0.15493713
5157,3563,209,19,12,205.94,0.919,80.20341463,-0.403373296,0.154912361
5158,6420,221,18,26,224.95,0.6433,80.20317073,-0.403385364,0.15491071
5160,5290,215,4,14,177.43,0.0878,80.20073171,-0.403506047,0.154894197
5159,5504,217,4,13,177.43,0.0878,80.20073171,-0.403506047,0.154894197
5161,2755,206,7,18,174.07,0.751,80.2004878,-0.403518115,0.154892546
5162,8407,226,7,3,174.07,0.751,80.2004878,-0.403518115,0.154892546
5163,7280,223,17,24,198.26,0.965,80.19439024,-0.403819822,0.154851264
5164,7765,225,17,3,198.26,0.965,80.19439024,-0.403819822,0.154851264
5165,6291,221,13,17,211.29,0.6284,80.19146341,-0.403964641,0.154831449
5166,9414,231,3,12,174.65,0.0989,80.19073171,-0.404000846,0.154826495
5168,7034,222,9,13,184.91,0.7171,80.1904878,-0.404012914,0.154824844
5167,4291,210,9,14,184.91,0.7171,80.1904878,-0.404012914,0.154824844
5169,6831,222,20,16,218.19,0.7647,80.1904878,-0.404012914,0.154824844
5170,3557,209,18,7,201.93,0.9442,80.1902439,-0.404024983,0.154823193
5171,3064,207,18,20,201.93,0.9442,80.1902439,-0.404024983,0.154823193
5172,6490,221,8,13,192.96,0.6359,80.18731707,-0.404169802,0.154803378
5173,3974,210,16,20,210.33,0.7127,80.18560976,-0.40425428,0.154791819
5174,6290,221,13,16,212.19,0.6238,80.18341463,-0.404362894,0.154776957
5175,6717,222,16,7,210.32,0.7127,80.18268293,-0.404399099,0.154772004
5177,4945,213,5,9,180.3,0.3422,80.17536585,-0.404761147,0.154722466
5176,5954,219,5,12,180.3,0.3422,80.17536585,-0.404761147,0.154722466
5178,6292,221,13,18,210.39,0.633,80.17390244,-0.404833557,0.154712558
5179,4544,211,8,1,193,0.6333,80.17292683,-0.40488183,0.154705953
5180,5308,215,4,7,179.17,0.1224,80.16902439,-0.405074922,0.154679533
5181,5512,217,4,20,179.17,0.1224,80.16902439,-0.405074922,0.154679533
5182,3928,210,14,26,207.93,0.6798,80.16780488,-0.405135264,0.154671277
5183,1229,201,3,15,174.66,0.0989,80.16658537,-0.405195605,0.15466302
5184,7049,222,9,3,191.47,0.67,80.16292683,-0.405376629,0.154638251
5185,6642,222,14,1,207.91,0.6798,80.16268293,-0.405388698,0.1546366
5186,4302,210,9,24,191.48,0.67,80.15853659,-0.405593858,0.154608529
5187,7749,225,17,12,199.23,0.9169,80.15146341,-0.405943838,0.154560642
5188,7270,223,17,15,199.23,0.9169,80.15146341,-0.405943838,0.154560642
5189,5165,214,9,14,200.52,0.207,80.15121951,-0.405955907,0.154558991
5190,6289,221,13,15,213.11,0.6193,80.1497561,-0.406028316,0.154549083
5191,6749,222,18,12,213.8,0.7411,80.13926829,-0.406547252,0.154478079
5192,4020,210,18,15,213.8,0.7411,80.13926829,-0.406547252,0.154478079
5193,5806,218,9,3,200.5,0.207,80.13902439,-0.40655932,0.154476428
5194,4379,211,13,5,210.95,0.6284,80.13658537,-0.406680003,0.154459915
5195,6293,221,13,19,209.52,0.6376,80.13585366,-0.406716208,0.154454961
5196,4378,211,13,4,210.14,0.633,80.1304878,-0.40698171,0.154418634
5197,6764,222,18,26,207.39,0.8066,80.12926829,-0.407042051,0.154410377
5198,5067,214,2,3,179.17,0.2234,80.12609756,-0.407198939,0.154388911
5199,4380,211,13,6,211.78,0.6238,80.12170732,-0.407416168,0.154359188
5200,1637,203,13,4,208.86,0.3163,80.1197561,-0.407512714,0.154345978
5201,5503,217,4,12,177.24,0.0828,80.11292683,-0.407850626,0.154299743
5202,5291,215,4,15,177.24,0.0828,80.11292683,-0.407850626,0.154299743
5203,3133,207,20,9,210.44,0.8894,80.11243902,-0.407874762,0.15429644
5204,5164,214,9,13,200.98,0.2108,80.10829268,-0.408079923,0.154268369
5205,3599,209,20,18,210.45,0.8894,80.10731707,-0.408128196,0.154261764
5206,2729,206,6,12,174.37,0.7164,80.10439024,-0.408273015,0.154241949
5207,8393,226,6,9,174.37,0.7164,80.10439024,-0.408273015,0.154241949
5208,4377,211,13,3,209.34,0.6376,80.10243902,-0.408369562,0.154228738
5209,7704,225,15,19,194.03,0.8771,80.10170732,-0.408405766,0.154223785
5210,7236,223,15,8,194.03,0.8771,80.10170732,-0.408405766,0.154223785
5212,1392,202,11,16,208.34,0.2612,80.09731707,-0.408622995,0.154194062
5211,4503,211,18,4,224.94,0.6411,80.09731707,-0.408622995,0.154194062
5213,5807,218,9,4,200.95,0.2108,80.09146341,-0.408912634,0.154154432
5214,9176,230,12,18,210.01,0.2079,80.09073171,-0.408948839,0.154149478
5215,5307,215,4,6,179.47,0.1273,80.08682927,-0.409141931,0.154123058
5216,9208,230,13,29,211.27,0.1883,80.08682927,-0.409141931,0.154123058
5217,4381,211,13,7,212.61,0.6193,80.08390244,-0.409286751,0.154103243
5218,5513,217,4,21,179.48,0.1273,80.08341463,-0.409310887,0.15409994
5219,4957,213,6,2,181.33,0.3781,80.07780488,-0.409588457,0.154061961
5220,5981,219,6,19,181.33,0.3781,80.07780488,-0.409588457,0.154061961
5221,1461,202,3,1,179.59,0.1882,80.07390244,-0.40978155,0.154035541
5222,6288,221,13,14,213.95,0.6147,80.07341463,-0.409805686,0.154032238
5223,6295,221,13,20,208.65,0.6421,80.07292683,-0.409829823,0.154028936
5224,4455,211,16,8,222.22,0.622,80.06463415,-0.410240144,0.153972793
5225,4374,211,13,2,208.55,0.6421,80.05512195,-0.410710807,0.153908394
5226,5273,215,3,22,173.05,0.048,80.05341463,-0.410795285,0.153896835
5227,5635,218,11,16,208.41,0.2612,80.05146341,-0.410891831,0.153883625
5228,5495,217,3,5,173.06,0.048,80.04853659,-0.41103665,0.15386381
5229,7041,222,9,2,192.19,0.6656,80.04780488,-0.411072855,0.153858856
5230,6850,222,21,1,229.47,0.703,80.04536585,-0.411193538,0.153842343
5231,4303,210,9,25,192.2,0.6656,80.04414634,-0.411253879,0.153834087
5232,6334,221,15,17,220.47,0.6143,80.03829268,-0.411543518,0.153794457
5233,4407,211,15,10,220.47,0.6143,80.03829268,-0.411543518,0.153794457
5234,5163,214,9,12,201.44,0.215,80.03170732,-0.411869361,0.153749873
5235,9077,229,5,1,177.8,0.3818,80.02414634,-0.412243478,0.153698683
5236,6484,221,7,6,193.13,0.6178,80.01902439,-0.412496912,0.153664007
5237,4382,211,13,8,213.45,0.6147,80.01780488,-0.412557253,0.153655751
5238,9005,229,13,18,208.79,0.3184,80.01268293,-0.412810687,0.153621074
5239,4149,210,22,21,230.11,0.7224,80.01243902,-0.412822755,0.153619423
5240,5808,218,9,5,201.4,0.215,80.01073171,-0.412907233,0.153607864
5241,7619,225,12,12,182.49,0.9113,80.00902439,-0.412991711,0.153596305
5242,7140,223,12,15,182.49,0.9113,80.00902439,-0.412991711,0.153596305
5243,7046,222,9,24,179.04,0.7731,80.00512195,-0.413184803,0.153569885
5244,5502,217,4,11,177.06,0.0778,80.00243902,-0.413317554,0.153551721
5245,5292,215,4,16,177.06,0.0778,80.00243902,-0.413317554,0.153551721
5246,4290,210,9,13,184.32,0.7221,80.00170732,-0.413353759,0.153546767
5247,7035,222,9,14,184.32,0.7221,80.00170732,-0.413353759,0.153546767
5248,1415,202,12,3,209.92,0.2079,79.99853659,-0.413510647,0.153525301
5249,1715,203,5,20,177.82,0.3818,79.99829268,-0.413522715,0.15352365
5250,5162,214,9,11,201.92,0.2188,79.99682927,-0.413595125,0.153513742
5251,8459,226,9,3,179.05,0.7731,79.99536585,-0.413667534,0.153503835
5252,5069,214,2,6,179.39,0.2106,79.99292683,-0.413788217,0.153487322
5253,9152,230,11,12,209.13,0.2243,79.99243902,-0.413812354,0.153484019
5254,5055,214,13,3,212.89,0.2867,79.99121951,-0.413872695,0.153475763
5255,6296,221,13,21,207.79,0.6463,79.98682927,-0.414089924,0.15344604
5256,5306,215,4,5,179.79,0.1322,79.98341463,-0.41425888,0.153422923
5257,5514,217,4,22,179.79,0.1322,79.98341463,-0.41425888,0.153422923
5259,3996,210,17,17,211.72,0.7292,79.98097561,-0.414379563,0.15340641
5260,6721,222,17,10,211.72,0.7292,79.98097561,-0.414379563,0.15340641
5258,6390,221,17,20,223.44,0.6274,79.98097561,-0.414379563,0.15340641
5262,9064,229,4,16,180.03,0.3067,79.97902439,-0.414476109,0.1533932
5261,1698,203,4,5,180.03,0.3067,79.97902439,-0.414476109,0.1533932
5263,4363,211,13,1,207.74,0.6463,79.97804878,-0.414524382,0.153386595
5264,6859,222,21,18,220.49,0.7762,79.97804878,-0.414524382,0.153386595
5265,6840,222,20,24,214.74,0.8016,79.97,-0.414922635,0.153332103
5266,4477,211,17,6,223.48,0.6274,79.96731707,-0.415055386,0.15331394
5267,3927,210,14,25,207.32,0.6841,79.96414634,-0.415212274,0.153292473
5268,5705,218,3,1,179.58,0.1859,79.96365854,-0.41523641,0.153289171
5269,5077,214,3,13,179.58,0.1859,79.96365854,-0.41523641,0.153289171
5270,5809,218,9,6,201.86,0.2188,79.96341463,-0.415248478,0.153287519
5271,6653,222,14,2,207.31,0.6841,79.9604878,-0.415393298,0.153267704
5272,7030,222,9,1,192.84,0.6611,79.95463415,-0.415682936,0.153228074
5273,4538,211,7,2,193.33,0.6178,79.9497561,-0.415924302,0.153195049
5274,7678,225,14,19,190.71,0.8756,79.94926829,-0.415948438,0.153191746
5275,7210,223,14,8,190.71,0.8756,79.94926829,-0.415948438,0.153191746
5276,3950,210,15,22,208.45,0.7006,79.94853659,-0.415984643,0.153186792
5277,4304,210,9,26,192.86,0.6611,79.94804878,-0.41600878,0.15318349
5278,6689,222,15,5,208.44,0.7006,79.94390244,-0.41621394,0.153155418
5279,6287,221,13,13,214.57,0.61,79.94243902,-0.41628635,0.153145511
5280,5682,218,13,26,212.37,0.2848,79.93682927,-0.41656392,0.153107532
5281,9221,230,3,13,179.6,0.1859,79.93560976,-0.416624262,0.153099276
5283,7148,223,12,22,181.57,0.9511,79.93170732,-0.416817354,0.153072855
5282,7637,225,12,5,181.57,0.9511,79.93170732,-0.416817354,0.153072855
5284,4157,210,22,7,222.97,0.7832,79.93170732,-0.416817354,0.153072855
5285,6888,222,22,20,222.97,0.7832,79.93170732,-0.416817354,0.153072855
5286,9160,230,11,3,208.15,0.2612,79.92219512,-0.417288017,0.153008456
5287,5161,214,9,10,202.4,0.2231,79.92,-0.417396631,0.152993595
5288,5008,214,11,3,208.14,0.2612,79.91097561,-0.417843158,0.152932498
5290,3065,207,18,21,201.83,0.9496,79.90756098,-0.418012113,0.15290938
5289,3556,209,18,6,201.83,0.9496,79.90756098,-0.418012113,0.15290938
5291,7650,225,13,17,186.88,0.8849,79.90731707,-0.418024182,0.152907729
5292,7161,223,13,10,186.88,0.8849,79.90731707,-0.418024182,0.152907729
5293,4113,210,20,9,217.42,0.7647,79.90390244,-0.418193138,0.152884611
5295,5174,214,9,9,202.91,0.2269,79.89731707,-0.418518981,0.152840027
5294,6362,221,16,19,222.46,0.6199,79.89731707,-0.418518981,0.152840027
5296,6489,221,8,12,193.86,0.631,79.89243902,-0.418760347,0.152807002
5298,7748,225,17,11,199.07,0.9222,79.88853659,-0.418953439,0.152780582
5297,7271,223,17,16,199.07,0.9222,79.88853659,-0.418953439,0.152780582
5299,5810,218,9,7,202.34,0.2231,79.88658537,-0.419049985,0.152767372
5300,4384,211,14,11,218.01,0.6063,79.88268293,-0.419243078,0.152740952
5301,6309,221,14,14,218.03,0.6063,79.88219512,-0.419267214,0.152737649
5302,3562,209,19,11,205.78,0.9241,79.87756098,-0.419496511,0.152706275
5303,3085,207,19,16,205.78,0.9241,79.87756098,-0.419496511,0.152706275
5304,3598,209,20,17,210.22,0.8946,79.87073171,-0.419834423,0.15266004
5305,3109,207,20,10,210.22,0.8946,79.87073171,-0.419834423,0.15266004
5306,7727,225,16,16,196.65,0.8944,79.86634146,-0.420051652,0.152630317
5307,7240,223,16,11,196.65,0.8944,79.86634146,-0.420051652,0.152630317
5309,5515,217,4,23,180.12,0.1371,79.86512195,-0.420111993,0.152622061
5308,5305,215,4,4,180.12,0.1371,79.86512195,-0.420111993,0.152622061
5310,5293,215,4,17,176.9,0.0728,79.86439024,-0.420148198,0.152617107
5311,5501,217,4,10,176.9,0.0728,79.86439024,-0.420148198,0.152617107
5312,5702,218,2,7,179.58,0.2106,79.86243902,-0.420244744,0.152603897
5313,5811,218,9,8,202.83,0.2269,79.85292683,-0.420715407,0.152539498
5314,4548,211,8,2,193.96,0.6288,79.85219512,-0.420751612,0.152534544
5315,5704,218,2,9,179.56,0.2192,79.84926829,-0.420896431,0.152514729
5316,7766,225,17,4,198.32,0.9597,79.84585366,-0.421065387,0.152491611
5317,7279,223,17,23,198.31,0.9597,79.8397561,-0.421367094,0.15245033
5318,9415,231,3,13,174.43,0.0939,79.83853659,-0.421427435,0.152442073
5319,1228,201,3,14,174.43,0.0939,79.83853659,-0.421427435,0.152442073
5320,9088,229,5,2,178.12,0.3767,79.82829268,-0.421934303,0.15237272
5321,1713,203,5,19,178.12,0.3767,79.82829268,-0.421934303,0.15237272
5322,2754,206,7,17,174.6,0.7458,79.82731707,-0.421982576,0.152366115
5323,5173,214,9,8,203.41,0.2312,79.82682927,-0.422006713,0.152362813
5324,8408,226,7,4,174.61,0.7458,79.81902439,-0.422392897,0.152309972
5325,2526,206,18,25,207.81,0.8017,79.81853659,-0.422417034,0.15230667
5326,4025,210,18,2,207.82,0.8017,79.81512195,-0.42258599,0.152283552
5327,4913,213,4,16,180.03,0.3067,79.8104878,-0.422815287,0.152252178
5328,5946,219,4,5,180.03,0.3067,79.8104878,-0.422815287,0.152252178
5329,4993,214,10,5,206.28,0.2506,79.80853659,-0.422911833,0.152238968
5330,3972,210,16,19,209.73,0.7171,79.80268293,-0.423201472,0.152199338
5331,6718,222,16,8,209.73,0.7171,79.80268293,-0.423201472,0.152199338
5332,2369,206,12,24,188.71,0.7816,79.80219512,-0.423225608,0.152196035
5333,7618,225,12,11,182.32,0.917,79.80170732,-0.423249745,0.152192733
5334,7141,223,12,16,182.32,0.917,79.80170732,-0.423249745,0.152192733
5335,3877,210,12,3,188.72,0.7816,79.8002439,-0.423322155,0.152182825
5336,7036,222,9,15,183.73,0.727,79.79097561,-0.423780749,0.152120077
5337,2723,206,5,7,174.57,0.6874,79.79073171,-0.423792817,0.152118426
5338,4289,210,9,12,183.74,0.727,79.78439024,-0.424106592,0.152075493
5339,8359,226,5,14,174.58,0.6874,79.78146341,-0.424251412,0.152055678
5340,5812,218,9,9,203.32,0.2312,79.77731707,-0.424456572,0.152027607
5341,6899,222,22,5,230.34,0.7183,79.76097561,-0.425265147,0.151916972
5342,5172,214,9,7,203.85,0.2351,79.75219512,-0.425699605,0.151857527
5343,4133,210,21,7,219.74,0.7762,79.74390244,-0.426109926,0.151801384
5344,7237,223,15,9,193.78,0.8824,79.74195122,-0.426206472,0.151788174
5345,7703,225,15,18,193.78,0.8824,79.74195122,-0.426206472,0.151788174
5346,4539,211,7,3,193.75,0.6128,79.74170732,-0.426218541,0.151786522
5347,5578,217,7,1,187.36,0.1136,79.74073171,-0.426266814,0.151779917
5348,4364,211,13,10,214.49,0.6053,79.7404878,-0.426278882,0.151778266
5349,7642,225,13,1,184.65,0.9744,79.73926829,-0.426339223,0.15177001
5350,1941,204,5,5,176.32,0.4378,79.73829268,-0.426387496,0.151763405
5351,7178,223,13,26,184.66,0.9744,79.73512195,-0.426544384,0.151741938
5352,5370,215,7,8,187.33,0.1136,79.73341463,-0.426628862,0.15173038
5353,8889,228,5,21,176.47,0.4327,79.7302439,-0.426785749,0.151708913
5354,1940,204,5,4,176.47,0.4327,79.7302439,-0.426785749,0.151708913
5355,6286,221,13,12,214.37,0.6053,79.7302439,-0.426785749,0.151708913
5356,1942,204,5,6,176.19,0.4427,79.7297561,-0.426809886,0.151705611
5357,8886,228,5,19,176.19,0.4427,79.7297561,-0.426809886,0.151705611
5358,5304,215,4,3,180.47,0.142,79.72902439,-0.426846091,0.151700657
5359,5516,217,4,24,180.47,0.142,79.72902439,-0.426846091,0.151700657
5360,6483,221,7,5,193.8,0.6128,79.72463415,-0.42706332,0.151670934
5361,8888,228,5,20,176.33,0.4378,79.72439024,-0.427075388,0.151669283
5362,2473,206,16,24,201.69,0.792,79.72292683,-0.427147798,0.151659375
5363,3981,210,16,3,201.69,0.792,79.72292683,-0.427147798,0.151659375
5364,3926,210,14,24,206.66,0.6884,79.72,-0.427292617,0.15163956
5365,4540,211,7,4,193.56,0.6079,79.7195122,-0.427316754,0.151636258
5366,1922,204,5,1,176.93,0.4173,79.71926829,-0.427328822,0.151634606
5367,6661,222,14,3,206.65,0.6884,79.71756098,-0.4274133,0.151623048
5368,5953,219,5,11,180.67,0.3377,79.71634146,-0.427473641,0.151614791
5369,4927,213,5,10,180.67,0.3377,79.71634146,-0.427473641,0.151614791
5370,4541,211,7,5,193.3,0.6029,79.71487805,-0.427546051,0.151604884
5371,6482,221,7,4,193.58,0.6079,79.71365854,-0.427606392,0.151596627
5372,1939,204,5,3,176.63,0.4276,79.71268293,-0.427654665,0.151590022
5373,6481,221,7,3,193.32,0.6029,79.70707317,-0.427932236,0.151552043
5374,2699,206,4,3,174.46,0.6639,79.70634146,-0.42796844,0.15154709
5375,5657,218,12,20,210.21,0.276,79.70292683,-0.428137396,0.151523972
5376,1943,204,5,7,176.07,0.448,79.70146341,-0.428209806,0.151514064
5377,8885,228,5,18,176.07,0.448,79.70146341,-0.428209806,0.151514064
5378,8890,228,5,22,176.64,0.4276,79.70097561,-0.428233943,0.151510762
5379,7147,223,12,21,181.66,0.9454,79.70073171,-0.428246011,0.151509111
5380,7638,225,12,6,181.66,0.9454,79.70073171,-0.428246011,0.151509111
5382,5294,215,4,18,176.75,0.0677,79.69756098,-0.428402898,0.151487644
5381,5525,217,4,9,176.75,0.0677,79.69756098,-0.428402898,0.151487644
5383,8343,226,4,18,174.47,0.6639,79.69634146,-0.42846324,0.151479388
5384,8892,228,5,24,176.95,0.4173,79.69560976,-0.428499445,0.151474434
5385,4542,211,7,6,193.06,0.5979,79.69560976,-0.428499445,0.151474434
5386,4043,210,19,12,215.46,0.7574,79.69487805,-0.428535649,0.15146948
5387,5494,217,3,4,172.98,0.0429,79.69073171,-0.42874081,0.151441409
5388,5274,215,3,23,172.98,0.0429,79.69073171,-0.42874081,0.151441409
5389,5579,217,7,2,187.65,0.1183,79.69,-0.428777015,0.151436455
5390,6778,222,19,15,215.45,0.7574,79.69,-0.428777015,0.151436455
5391,6308,221,14,13,217.82,0.602,79.69,-0.428777015,0.151436455
5392,4385,211,14,12,217.81,0.602,79.6897561,-0.428789083,0.151434804
5393,4543,211,7,7,192.77,0.5929,79.68902439,-0.428825288,0.15142985
5394,6480,221,7,2,193.08,0.5979,79.68853659,-0.428849425,0.151426547
5395,9090,229,5,3,178.39,0.3718,79.68780488,-0.428885629,0.151421594
5396,1712,203,5,18,178.39,0.3718,79.68780488,-0.428885629,0.151421594
5397,5015,214,12,1,210.18,0.276,79.68682927,-0.428933902,0.151414989
5398,5616,218,10,14,206.05,0.2506,79.68390244,-0.429078722,0.151395173
5399,5369,215,7,7,187.62,0.1183,79.68317073,-0.429114927,0.15139022
5400,1638,203,13,5,208.46,0.3204,79.68195122,-0.429175268,0.151381963
5401,6479,221,7,1,192.79,0.5929,79.68146341,-0.429199405,0.151378661
5402,2447,206,15,24,198.44,0.7896,79.68146341,-0.429199405,0.151378661
5403,3955,210,15,3,198.44,0.7896,79.68146341,-0.429199405,0.151378661
5404,1422,202,13,1,210.89,0.1883,79.67926829,-0.429308019,0.1513638
5406,1933,204,5,2,176.81,0.4224,79.67804878,-0.42936836,0.151355543
5407,8891,228,5,23,176.81,0.4224,79.67804878,-0.42936836,0.151355543
5405,5068,214,2,5,179.83,0.2147,79.67804878,-0.42936836,0.151355543
5408,5076,214,3,12,180.04,0.1901,79.67390244,-0.429573521,0.151327472
5410,4959,213,6,3,181.6,0.3733,79.67292683,-0.429621794,0.151320867
5409,5980,219,6,18,181.6,0.3733,79.67292683,-0.429621794,0.151320867
5411,7272,223,17,17,198.92,0.9276,79.66804878,-0.42986316,0.151287841
5412,7747,225,17,10,198.92,0.9276,79.66804878,-0.42986316,0.151287841
5413,8884,228,5,17,175.97,0.4529,79.66634146,-0.429947638,0.151276283
5414,1944,204,5,8,175.97,0.4529,79.66634146,-0.429947638,0.151276283
5415,4360,211,12,6,209.05,0.623,79.66414634,-0.430056252,0.151261421
5416,6555,222,10,25,181.81,0.7812,79.65926829,-0.430297618,0.151228396
5417,8057,226,10,2,181.82,0.7812,79.65146341,-0.430683802,0.151175556
5418,4361,211,12,7,209.94,0.6181,79.65146341,-0.430683802,0.151175556
5419,5710,218,3,2,180.08,0.1901,79.65,-0.430756212,0.151165648
5420,4359,211,12,5,208.18,0.6274,79.6495122,-0.430780349,0.151162346
5421,1465,202,3,13,180.96,0.2398,79.64878049,-0.430816553,0.151157392
5422,6419,221,18,25,225.66,0.6388,79.64707317,-0.430901031,0.151145833
5423,7142,223,12,17,182.16,0.9227,79.64365854,-0.431069987,0.151122715
5424,7617,225,12,10,182.16,0.9227,79.64365854,-0.431069987,0.151122715
5425,3066,207,18,22,201.75,0.9548,79.64121951,-0.43119067,0.151106203
5426,3555,209,18,5,201.75,0.9548,79.64121951,-0.43119067,0.151106203
5427,6832,222,20,17,217.72,0.7692,79.63804878,-0.431347557,0.151084736
5428,6269,221,12,15,208.86,0.623,79.63487805,-0.431504445,0.15106327
5429,4358,211,12,4,207.32,0.6323,79.63243902,-0.431625128,0.151046757
5430,1400,202,11,7,208.76,0.2243,79.63195122,-0.431649264,0.151043455
5431,4362,211,12,8,210.76,0.6138,79.62682927,-0.431902698,0.151008778
5432,4019,210,18,14,213.27,0.7457,79.62341463,-0.432071654,0.150985661
5433,6750,222,18,13,213.27,0.7457,79.62341463,-0.432071654,0.150985661
5434,6270,221,12,16,208.02,0.6274,79.62317073,-0.432083722,0.150984009
5435,4456,211,16,9,223.04,0.6178,79.62,-0.43224061,0.150962543
5436,3949,210,15,21,207.83,0.705,79.6197561,-0.432252678,0.150960892
5437,6488,221,8,11,194.73,0.6262,79.6195122,-0.432264746,0.15095924
5438,6690,222,15,6,207.82,0.705,79.61585366,-0.432445771,0.150934471
5439,5580,217,7,3,187.91,0.1231,79.61560976,-0.432457839,0.15093282
5440,6268,221,12,14,209.71,0.6181,79.61512195,-0.432481975,0.150929518
5441,3110,207,20,11,210.01,0.8996,79.61146341,-0.432662999,0.150904749
5442,3597,209,20,16,210.01,0.8996,79.61146341,-0.432662999,0.150904749
