PC Adult,section_name,row_name,seat,Last Seat,Timestamp,20-Game Plan,10-Game Plan,Pick Plan,tickets_sold,Total Sold,20-Game Plan $,10-Game Plan $,Pick Plan $,Group $,gross_revenue
A,A7,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A7,2,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A7,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A7,2,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A7,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A7,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A7,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A7,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A7,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A7,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A8,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A8,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A8,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A8,2,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A8,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A9,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A9,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A9,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A9,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A9,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A9,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A9,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,A9,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B1,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B1,2,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B1,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B1,2,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B1,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B1,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B1,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B1,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B2,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B2,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B2,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B2,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B2,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B2,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B2,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B2,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B2,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B2,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B3,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B3,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B3,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B3,2,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B3,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B3,2,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B3,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B3,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B3,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B3,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B3,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B3,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B4,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B4,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B4,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B4,2,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B4,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B4,2,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B4,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B4,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B4,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B4,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B5,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B5,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B5,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B5,2,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B5,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B5,2,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B5,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B5,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B5,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B5,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B5,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B5,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B6,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B6,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B6,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B6,2,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B6,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B6,2,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B6,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B6,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B6,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B6,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B6,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B6,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B7,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B7,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B7,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B7,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B7,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B7,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B7,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B7,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B8,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B8,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B8,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B8,2,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B8,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B8,2,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B8,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B8,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B8,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B8,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B8,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B8,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B9,1,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B9,1,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B9,1,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B9,2,3,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B9,BS,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B9,BS,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B9,BS,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B9,SRO,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B9,SRO,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
A,B9,SRO,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
B,6,10,6,7,5/4/2021 5:01,0,2,0,0,2,0,309,0,0,0
B,6,11,1,1,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,575
B,6,11,1,2,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,6351
B,6,11,2,2,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,575
B,6,11,3,3,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,385
B,8,12,3,4,5/4/2021 5:01,2,0,0,0,2,145,0,0,0,0
B,8,12,3,5,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,2100
B,8,12,3,6,5/4/2021 5:01,64,0,0,0,64,27603,0,0,0,0
B,8,12,5,6,5/4/2021 5:01,2,0,0,0,2,145,0,0,0,0
B,8,12,15,15,5/4/2021 5:01,0,5,0,0,5,0,1337,0,0,0
B,8,12,15,16,5/4/2021 5:01,0,8,0,2,10,0,5619,0,0,1190
B,8,12,16,16,5/4/2021 5:01,0,5,0,0,5,0,1337,0,0,0
B,8,14,9,10,5/4/2021 5:01,36,0,0,0,36,14465,0,0,0,0
B,8,16,3,3,5/4/2021 5:01,4,0,0,0,4,1065,0,0,0,0
B,8,16,3,4,5/4/2021 5:01,28,0,0,2,30,9800,0,0,0,840
B,8,16,4,4,5/4/2021 5:01,4,0,0,0,4,1065,0,0,0,0
B,8,16,13,13,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,475
B,8,16,13,15,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,4410
B,8,16,13,16,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
B,8,16,13,17,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
B,8,16,14,15,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,950
B,8,16,16,16,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1250
B,8WC,19W,1,2,5/4/2021 5:01,2,0,0,0,2,1982,0,0,0,0
B,9,12,3,3,5/4/2021 5:01,1,0,0,0,1,86,0,0,0,0
B,9,12,3,4,5/4/2021 5:01,38,0,0,0,38,15831,0,0,0,0
B,9,12,4,4,5/4/2021 5:01,1,0,0,0,1,86,0,0,0,0
B,9,12,13,14,5/4/2021 5:01,2,0,0,0,2,518,0,0,0,0
B,9,12,15,16,5/4/2021 5:01,40,0,0,0,40,16004,0,0,0,0
B,9,14,9,10,5/4/2021 5:01,40,0,0,0,40,16004,0,0,0,0
B,9,16,3,3,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,355
B,9,16,3,4,5/4/2021 5:01,4,0,0,0,4,2046,0,0,0,0
B,9,16,3,6,5/4/2021 5:01,44,0,0,0,44,16236,0,0,0,0
B,9,16,4,4,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,355
B,9,16,5,5,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,355
B,9,16,5,6,5/4/2021 5:01,4,0,0,0,4,2046,0,0,0,0
B,9,16,6,6,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,355
B,9,16,15,15,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1200
B,9,16,15,16,5/4/2021 5:01,34,0,0,2,36,13947,0,0,0,1290
B,9,16,16,16,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1200
B,10,11,1,1,5/4/2021 5:01,6,0,0,0,6,3995,0,0,0,0
B,10,11,1,2,5/4/2021 5:01,8,0,0,0,8,3619,0,0,0,0
B,10,11,2,2,5/4/2021 5:01,6,0,0,0,6,3995,0,0,0,0
B,10,11,7,8,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,6730
B,22,11,1,2,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1020
B,22,11,7,8,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,3169
B,22,13,3,3,5/4/2021 5:01,3,0,0,0,3,1805,0,0,0,0
B,22,13,3,4,5/4/2021 5:01,28,0,0,0,28,10337,0,0,0,0
B,22,13,4,4,5/4/2021 5:01,3,0,0,0,3,1805,0,0,0,0
B,22,15,7,8,5/4/2021 5:01,0,0,0,14,14,0,0,0,0,6434
B,22,17,1,1,5/4/2021 5:01,1,0,0,0,1,86,0,0,0,0
B,22,17,1,2,5/4/2021 5:01,32,0,0,0,32,13774,0,0,0,0
B,22,17,2,2,5/4/2021 5:01,1,0,0,0,1,86,0,0,0,0
B,22,18,5,6,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,590
B,22,20,1,2,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1233
B,22,20,1,4,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,1976
B,22,20,3,3,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,245
B,22,20,4,4,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,245
B,23,11,9,10,5/4/2021 5:01,34,0,0,2,36,13947,0,0,0,880
B,23,11,10,10,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,645
B,23,13,15,16,5/4/2021 5:01,40,0,0,0,40,16004,0,0,0,0
B,23,17,15,15,5/4/2021 5:01,2,0,0,0,2,573,0,0,0,0
B,23,17,15,16,5/4/2021 5:01,30,0,0,2,32,12801,0,0,0,1500
B,23,17,16,16,5/4/2021 5:01,2,0,0,0,2,573,0,0,0,0
B,23WC,19W,9,10,5/4/2021 5:01,2,0,0,0,2,2091,0,0,0,0
B,23WC,19W,9,12,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1900
B,24,11,9,9,5/4/2021 5:01,2,0,0,0,2,873,0,0,0,0
B,24,11,9,10,5/4/2021 5:01,34,0,0,0,34,13740,0,0,0,0
B,24,11,10,10,5/4/2021 5:01,2,0,0,0,2,873,0,0,0,0
B,24,13,3,3,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,2500
B,24,13,3,4,5/4/2021 5:01,14,0,0,12,26,5840,0,0,0,9760
B,24,13,4,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,2500
B,24,13,15,15,5/4/2021 5:01,6,0,0,0,6,2456,0,0,0,0
B,24,13,15,16,5/4/2021 5:01,14,0,0,10,24,6982,0,0,0,5035
B,24,13,16,16,5/4/2021 5:01,6,0,0,0,6,2456,0,0,0,0
B,24,15,9,9,5/4/2021 5:01,4,0,0,0,4,1978,0,0,0,0
B,24,15,9,10,5/4/2021 5:01,32,0,0,0,32,12048,0,0,0,0
B,24,15,10,10,5/4/2021 5:01,4,0,0,0,4,1978,0,0,0,0
B,24,17,3,4,5/4/2021 5:01,38,0,0,0,38,15485,0,0,0,0
B,24,17,15,15,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,700
B,24,17,15,16,5/4/2021 5:01,34,0,0,0,34,13947,0,0,0,0
B,24,17,16,16,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,700
B,24,18,9,10,5/4/2021 5:01,28,0,0,0,28,10337,0,0,0,0
B,24,19,9,10,5/4/2021 5:01,6,0,0,0,6,3610,0,0,0,0
B,25,11,10,10,5/4/2021 5:01,2,0,0,0,2,1749,0,0,0,0
B,25,11,10,11,5/4/2021 5:01,34,0,0,0,34,11986,0,0,0,0
B,25,11,11,11,5/4/2021 5:01,2,0,0,1,3,1749,0,0,0,645
B,25,13,3,3,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,930
B,25,13,3,4,5/4/2021 5:01,18,0,2,10,30,6131,0,2810,0,5574
B,25,13,4,4,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,930
B,25,17,3,3,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
B,25,17,3,4,5/4/2021 5:01,34,0,0,0,34,13947,0,0,0,0
B,25,17,4,4,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
B,26,12,1,2,5/4/2021 5:01,20,0,0,0,20,9700,0,0,0,0
B,26,12,7,8,5/4/2021 5:01,0,0,0,14,14,0,0,0,0,9187
B,FLR17W,AAW,3,4,5/4/2021 5:01,2,0,0,0,2,518,0,0,0,0
B,FLR23,AA,7,8,5/4/2021 5:01,2,0,0,0,2,518,0,0,0,0
C,8,8,1,1,5/4/2021 5:01,1,0,2,0,3,623,0,2558,0,0
C,8,8,1,2,5/4/2021 5:01,0,0,14,4,18,0,0,6021,0,5681
C,8,8,2,2,5/4/2021 5:01,1,0,2,0,3,623,0,2558,0,0
C,8,8,8,8,5/4/2021 5:01,1,0,0,0,1,1532,0,0,0,0
C,8,8,8,9,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1426
C,8,8,8,10,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,2850
C,8,8,8,11,5/4/2021 5:01,0,0,12,12,24,0,0,4463,0,15200
C,8,8,9,9,5/4/2021 5:01,1,0,0,0,1,1532,0,0,0,0
C,8,8,10,10,5/4/2021 5:01,1,0,0,0,1,1532,0,0,0,0
C,8,8,11,11,5/4/2021 5:01,1,0,0,0,1,1532,0,0,0,0
C,8,8,17,17,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
C,8,8,17,18,5/4/2021 5:01,0,0,0,26,26,0,0,0,0,23808
C,8,8,18,18,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
C,VIP24,1,3,3,5/4/2021 5:01,6,0,0,0,6,7464,0,0,0,0
C,VIP24,1,3,4,5/4/2021 5:01,10,0,0,0,10,10793,0,0,0,0
C,VIP24,1,3,6,5/4/2021 5:01,24,0,0,0,24,23020,0,0,0,0
C,VIP24,1,4,4,5/4/2021 5:01,4,0,0,0,4,6771,0,0,0,0
C,VIP24,1,4,6,5/4/2021 5:01,6,0,0,0,6,2081,0,0,0,0
C,VIP24,1,5,5,5/4/2021 5:01,5,0,0,0,5,5397,0,0,0,0
C,VIP24,1,5,6,5/4/2021 5:01,8,0,0,0,8,13541,0,0,0,0
C,VIP24,1,6,6,5/4/2021 5:01,5,0,0,0,5,5397,0,0,0,0
C,VIP24,1,15,15,5/4/2021 5:01,5,0,0,0,5,7715,0,0,0,0
C,VIP24,1,15,16,5/4/2021 5:01,24,0,0,0,24,21801,0,0,0,0
C,VIP24,1,16,16,5/4/2021 5:01,5,0,0,0,5,7715,0,0,0,0
C,VIP24,3,9,9,5/4/2021 5:01,1,0,0,0,1,1054,0,0,0,0
C,VIP24,3,9,10,5/4/2021 5:01,32,0,0,0,32,19666,0,0,0,0
C,VIP24,3,10,10,5/4/2021 5:01,1,0,0,0,1,1054,0,0,0,0
D,19,4,7,8,5/4/2021 5:01,22,0,0,2,24,5467,0,0,0,610
D,19,4,12,12,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,715
D,19,4,12,13,5/4/2021 5:01,0,0,0,32,32,0,0,0,0,10200
D,19,4,13,13,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,715
D,19,6,5,6,5/4/2021 5:01,0,0,0,34,34,0,0,0,0,11132
D,19,8,12,12,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,395
D,19,8,13,13,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,395
D,19,8,13,14,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1500
D,19,8,13,16,5/4/2021 5:01,0,0,0,48,48,0,0,0,0,20096
D,19,8,14,14,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,395
D,19,8,14,16,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,1335
D,19,8,15,15,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,770
D,19,8,15,16,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,538
D,19,8,16,16,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,770
D,19,9,7,7,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,265
D,19,9,7,8,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,2190
D,19,9,8,8,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,265
D,19,9,9,10,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
D,19,10,7,7,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,305
D,19,10,7,8,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1410
D,19,10,8,8,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,305
D,20,4,1,2,5/4/2021 5:01,22,0,0,4,26,5467,0,0,0,1220
D,20,7,3,3,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,614
D,20,7,3,4,5/4/2021 5:01,0,0,0,32,32,0,0,0,0,9898
D,20,7,4,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,614
D,20,9,1,2,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,3383
D,20,9,6,7,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,3060
D,28,6,3,3,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,495
D,28,6,3,4,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,2820
D,28,6,4,4,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,495
D,28,8,3,3,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1009
D,28,8,3,4,5/4/2021 5:01,0,0,0,28,28,0,0,0,0,12580
D,28,8,4,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,1009
D,28,10,1,2,5/4/2021 5:01,22,0,2,2,26,5467,0,375,0,610
D,28,10,6,7,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2820
D,29,6,5,5,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1695
D,29,6,5,6,5/4/2021 5:01,0,0,0,24,24,0,0,0,0,9750
D,29,6,6,6,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1695
D,29,7,1,2,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,3620
D,29,9,3,4,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,2994
D,29,9,5,5,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
D,29,9,10,10,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,875
D,29,9,10,11,5/4/2021 5:01,0,0,0,10,10,0,0,0,0,2430
D,29,9,11,11,5/4/2021 5:01,0,0,0,3,3,0,0,0,0,875
E,8,11,10,11,5/4/2021 5:01,22,0,0,0,22,11368,0,0,0,0
E,8,12,15,16,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,3178
E,8,14,1,2,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,5470
E,8,14,17,17,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,735
E,8,14,17,18,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,2458
E,8,14,18,18,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,735
E,8,17,8,9,5/4/2021 5:01,22,0,0,0,22,9293,0,0,0,0
E,8WC,19W,1,1,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,445
E,8WC,19W,1,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
E,8WC,19W,2,2,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,445
E,8WC,19W,11,11,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
E,8WC,19W,11,12,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,2290
E,8WC,19W,12,12,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
E,24,11,1,2,5/4/2021 5:01,0,0,0,12,12,0,0,0,0,6817
E,24,15,1,2,5/4/2021 5:01,0,0,0,8,8,0,0,0,0,3796
E,24,15,17,18,5/4/2021 5:01,0,0,0,6,6,0,0,0,0,2866
F,3,12,1,1,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,650
F,3,12,1,2,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,490
F,3,12,1,4,5/4/2021 5:01,0,0,0,32,32,0,0,0,0,10860
F,3,12,2,2,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,650
F,3,12,3,3,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,650
F,3,12,3,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,490
F,3,12,4,4,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,650
F,3,12,13,14,5/4/2021 5:01,6,0,0,24,30,600,0,0,0,8358
F,3,12,14,14,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,3,14,9,9,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,3,14,9,10,5/4/2021 5:01,0,0,0,24,24,0,0,0,0,9650
F,3,14,10,10,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,3,14,16,17,5/4/2021 5:01,0,0,0,4,4,0,0,0,0,1510
F,3,16,3,3,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,580
F,3,16,3,4,5/4/2021 5:01,2,0,0,28,30,136,0,0,0,11236
F,3,16,4,4,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,580
F,3,16,8,8,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,3,16,8,9,5/4/2021 5:01,20,0,0,2,22,4656,0,0,0,490
F,3,16,9,9,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,3,16,14,14,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
F,3,16,14,17,5/4/2021 5:01,0,0,0,44,44,0,0,0,0,15980
F,3,16,15,15,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
F,3,16,16,16,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
F,3,16,17,17,5/4/2021 5:01,0,0,0,1,1,0,0,0,0,375
F,3,18,1,1,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,3,18,1,2,5/4/2021 5:01,6,0,0,16,22,1273,0,0,0,5612
F,3,18,2,2,5/4/2021 5:01,0,0,0,0,0,0,0,0,0,0
F,3,18,23,23,5/4/2021 5:01,0,0,0,2,2,0,0,0,0,572
