PC Adult,section_name,row_name,seat,Last Seat,Timestamp,20-Game Plan,10-Game Plan,Pick Plan,Individual ,tickets_sold,20-Game Plan $,10-Game Plan $,Pick Plan $,Group $,gross_revenue
A,B3,BS,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B3,SRO,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B3,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B3,SRO,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B4,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B4,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B4,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B4,2,3,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B4,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B4,2,4,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B4,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B4,SRO,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B4,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B4,SRO,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B5,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B5,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B5,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B5,2,3,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B5,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B5,2,4,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B5,BS,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B5,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B5,BS,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B5,SRO,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B5,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B5,SRO,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B6,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B6,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B6,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B6,2,3,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B6,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B6,2,4,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B6,BS,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B6,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B6,BS,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B6,SRO,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B6,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B6,SRO,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B7,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B7,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B7,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B7,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B7,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B7,SRO,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B7,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B7,SRO,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B8,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B8,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B8,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B8,2,3,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B8,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B8,2,4,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B8,BS,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B8,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B8,BS,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B8,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B9,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B9,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B9,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B9,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B9,BS,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B9,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B9,BS,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B9,SRO,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B9,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B9,SRO,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B10,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B10,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B10,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B10,2,3,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B10,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B10,2,4,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B10,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B10,SRO,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B10,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B10,SRO,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B11,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B11,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B11,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B11,2,3,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B11,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B11,2,4,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B11,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B11,SRO,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B11,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B11,SRO,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B12,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B12,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B12,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B12,2,3,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B12,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B12,2,4,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B12,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B12,SRO,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B12,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B12,SRO,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B13,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B13,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B13,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B13,2,3,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B13,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B13,2,4,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B13,BS,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B13,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B13,BS,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B13,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B14,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B14,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B14,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B14,2,3,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B14,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B14,2,4,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B14,BS,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B14,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B14,BS,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B14,SRO,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B14,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B14,SRO,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B15,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B15,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B15,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B15,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B15,BS,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B15,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B15,BS,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B15,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B16,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B16,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B16,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B16,2,3,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B16,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B16,2,4,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B16,BS,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B16,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B16,BS,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B16,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B17,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B17,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B17,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B17,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B17,BS,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B17,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B17,BS,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B17,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B18,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B18,2,3,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B18,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B18,2,4,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B18,BS,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,B18,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,1,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,1,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,1,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,1,2,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,1,3,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,1,4,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,1,5,5,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,1,5,6,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,1,6,6,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,2,3,3,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,2,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,2,4,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,2,5,5,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,2,6,6,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,2,6,7,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,2,7,7,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,2,8,8,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,1,1,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,2,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,3,4,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,5,5,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,6,6,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,6,7,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,8,9,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,9,10,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,10,11,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,12,13,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,13,14,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,14,14,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,17,18,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,21,22,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,25,25,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
A,LOUNGE,SRO,26,26,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
B,6,10,6,7,4/23/2021 9:58,0,2,0,0,2,$0 ,$309 ,$0 ,$0 ,0
B,6,11,1,2,4/23/2021 9:58,0,0,0,10,10,$0 ,$0 ,$0 ,$0 ,"7,501"
B,6,11,3,3,4/23/2021 9:58,0,0,0,1,1,$0 ,$0 ,$0 ,$0 ,385
B,8,12,3,4,4/23/2021 9:58,2,0,0,0,2,$145 ,$0 ,$0 ,$0 ,0
B,8,12,3,5,4/23/2021 9:58,0,0,0,3,3,$0 ,$0 ,$0 ,$0 ,"2,100"
B,8,12,3,6,4/23/2021 9:58,64,0,0,0,64,"$27,603 ",$0 ,$0 ,$0 ,0
B,8,12,5,6,4/23/2021 9:58,2,0,0,0,2,$145 ,$0 ,$0 ,$0 ,0
B,8,12,15,15,4/23/2021 9:58,0,4,0,0,4,$0 ,$950 ,$0 ,$0 ,0
B,8,12,15,16,4/23/2021 9:58,0,10,0,2,12,$0 ,"$6,392 ",$0 ,$0 ,"1,190"
B,8,12,16,16,4/23/2021 9:58,0,4,0,0,4,$0 ,$950 ,$0 ,$0 ,0
B,8,14,9,10,4/23/2021 9:58,36,0,0,0,36,"$14,465 ",$0 ,$0 ,$0 ,0
B,8,16,3,3,4/23/2021 9:58,4,0,0,0,4,"$1,065 ",$0 ,$0 ,$0 ,0
B,8,16,3,4,4/23/2021 9:58,28,0,0,2,30,"$9,800 ",$0 ,$0 ,$0 ,840
B,8,16,4,4,4/23/2021 9:58,4,0,0,0,4,"$1,065 ",$0 ,$0 ,$0 ,0
B,8,16,13,13,4/23/2021 9:58,0,0,0,1,1,$0 ,$0 ,$0 ,$0 ,475
B,8,16,13,15,4/23/2021 9:58,0,0,0,6,6,$0 ,$0 ,$0 ,$0 ,"4,410"
B,8,16,13,16,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
B,8,16,13,17,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
B,8,16,14,15,4/23/2021 9:58,0,0,0,2,2,$0 ,$0 ,$0 ,$0 ,950
B,8,16,16,16,4/23/2021 9:58,0,0,0,2,2,$0 ,$0 ,$0 ,$0 ,"1,250"
B,8WC,19W,1,2,4/23/2021 9:58,2,0,0,0,2,"$1,982 ",$0 ,$0 ,$0 ,0
B,9,12,3,3,4/23/2021 9:58,1,0,0,0,1,$86 ,$0 ,$0 ,$0 ,0
B,9,12,3,4,4/23/2021 9:58,38,0,0,0,38,"$15,831 ",$0 ,$0 ,$0 ,0
B,9,12,4,4,4/23/2021 9:58,1,0,0,0,1,$86 ,$0 ,$0 ,$0 ,0
B,9,12,13,14,4/23/2021 9:58,2,0,0,0,2,$518 ,$0 ,$0 ,$0 ,0
B,9,12,15,16,4/23/2021 9:58,40,0,0,0,40,"$16,004 ",$0 ,$0 ,$0 ,0
B,9,14,9,10,4/23/2021 9:58,40,0,0,0,40,"$16,004 ",$0 ,$0 ,$0 ,0
B,9,16,3,3,4/23/2021 9:58,0,0,0,1,1,$0 ,$0 ,$0 ,$0 ,355
B,9,16,3,4,4/23/2021 9:58,2,0,0,0,2,"$1,318 ",$0 ,$0 ,$0 ,0
B,9,16,3,6,4/23/2021 9:58,48,0,0,0,48,"$17,691 ",$0 ,$0 ,$0 ,0
B,9,16,4,4,4/23/2021 9:58,0,0,0,1,1,$0 ,$0 ,$0 ,$0 ,355
B,9,16,5,5,4/23/2021 9:58,0,0,0,1,1,$0 ,$0 ,$0 ,$0 ,355
B,9,16,5,6,4/23/2021 9:58,2,0,0,0,2,"$1,318 ",$0 ,$0 ,$0 ,0
B,9,16,6,6,4/23/2021 9:58,0,0,0,1,1,$0 ,$0 ,$0 ,$0 ,355
B,9,16,15,15,4/23/2021 9:58,0,0,0,2,2,$0 ,$0 ,$0 ,$0 ,"1,200"
B,9,16,15,16,4/23/2021 9:58,34,0,0,2,36,"$13,947 ",$0 ,$0 ,$0 ,"1,290"
B,9,16,16,16,4/23/2021 9:58,0,0,0,2,2,$0 ,$0 ,$0 ,$0 ,"1,200"
B,10,11,1,1,4/23/2021 9:58,3,0,0,0,3,"$2,177 ",$0 ,$0 ,$0 ,0
B,10,11,1,2,4/23/2021 9:58,14,0,0,4,18,"$7,256 ",$0 ,$0 ,$0 ,300
B,10,11,2,2,4/23/2021 9:58,3,0,0,0,3,"$2,177 ",$0 ,$0 ,$0 ,0
B,10,11,7,8,4/23/2021 9:58,0,0,0,12,12,$0 ,$0 ,$0 ,$0 ,"7,030"
B,22,11,1,2,4/23/2021 9:58,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0
B,22,11,7,8,4/23/2021 9:58,0,0,0,4,4,$0 ,$0 ,$0 ,$0 ,"1,347"
B,22,13,3,3,4/23/2021 9:58,3,0,0,0,3,"$1,805 ",$0 ,$0 ,$0 ,0
B,22,13,3,4,4/23/2021 9:58,28,0,0,0,28,"$10,337 ",$0 ,$0 ,$0 ,0
B,22,13,4,4,4/23/2021 9:58,3,0,0,0,3,"$1,805 ",$0 ,$0 ,$0 ,0
B,22,15,7,8,4/23/2021 9:58,0,0,0,14,14,$0 ,$0 ,$0 ,$0 ,"4,717"
B,22,17,1,1,4/23/2021 9:58,1,0,0,0,1,$86 ,$0 ,$0 ,$0 ,0
B,22,17,1,2,4/23/2021 9:58,32,0,0,0,32,"$13,774 ",$0 ,$0 ,$0 ,0
B,22,17,2,2,4/23/2021 9:58,1,0,0,0,1,$86 ,$0 ,$0 ,$0 ,0
B,22,18,5,6,4/23/2021 9:58,0,0,0,2,2,$0 ,$0 ,$0 ,$0 ,590
B,22,20,1,2,4/23/2021 9:58,0,0,0,2,2,$0 ,$0 ,$0 ,$0 ,743
B,22,20,1,4,4/23/2021 9:58,0,0,0,12,12,$0 ,$0 ,$0 ,$0 ,"2,956"
B,23,11,9,10,4/23/2021 9:58,34,0,0,2,36,"$13,947 ",$0 ,$0 ,$0 ,880
B,23,11,10,10,4/23/2021 9:58,0,0,0,1,1,$0 ,$0 ,$0 ,$0 ,645
B,23,13,15,16,4/23/2021 9:58,40,0,0,0,40,"$16,004 ",$0 ,$0 ,$0 ,0
B,23,17,15,15,4/23/2021 9:58,2,0,0,0,2,$573 ,$0 ,$0 ,$0 ,0
B,23,17,15,16,4/23/2021 9:58,30,0,0,2,32,"$12,801 ",$0 ,$0 ,$0 ,"1,500"
B,23,17,16,16,4/23/2021 9:58,2,0,0,0,2,$573 ,$0 ,$0 ,$0 ,0
B,23WC,19W,9,10,4/23/2021 9:58,2,0,0,0,2,"$2,091 ",$0 ,$0 ,$0 ,0
B,23WC,19W,9,12,4/23/2021 9:58,0,0,0,4,4,$0 ,$0 ,$0 ,$0 ,"1,900"
B,24,11,9,9,4/23/2021 9:58,1,0,0,0,1,$364 ,$0 ,$0 ,$0 ,0
B,24,11,9,10,4/23/2021 9:58,36,0,0,0,36,"$14,758 ",$0 ,$0 ,$0 ,0
B,24,11,10,10,4/23/2021 9:58,1,0,0,0,1,$364 ,$0 ,$0 ,$0 ,0
B,24,13,3,4,4/23/2021 9:58,14,0,0,16,30,"$5,840 ",$0 ,$0 ,$0 ,"14,760"
B,24,13,15,15,4/23/2021 9:58,6,0,0,0,6,"$2,456 ",$0 ,$0 ,$0 ,0
